ID compra,ID cliente,Programa de cashback,Edad,Sexo biológico,Evaluación de la compra
4744,3158,Sí,39,Femenino,9
4765,9833,No,53,Femenino,10
4761,6771,Sí,28,Masculino,9
4754,9050,No,57,Masculino,10
4767,8595,Sí,34,Femenino,10
4777,9795,No,45,Femenino,10
4774,3434,Sí,32,Masculino,10
4783,6619,No,48,Masculino,10
4758,5068,Sí,30,Femenino,9
4768,8837,Sí,31,Masculino,10
4757,7448,No,53,Masculino,5
4770,2431,Sí,37,Masculino,10
4748,7681,No,42,Femenino,4
4747,2546,Sí,34,Femenino,10
4753,3164,Sí,26,Femenino,10
4751,1877,Sí,37,Femenino,10
4762,8097,No,45,Masculino,10
4782,8329,Sí,23,Masculino,10
4776,1571,Sí,28,Femenino,9
4746,6793,No,36,Masculino,10
4779,7879,Sí,20,Femenino,10
4755,5443,No,49,Masculino,10
4759,2360,No,55,Femenino,10
4760,5860,No,35,Femenino,9
4763,2380,No,33,Femenino,10
4778,9266,No,55,Masculino,10
4756,3286,No,33,Masculino,9
4769,4785,Sí,32,Femenino,10
4781,6416,Sí,34,Masculino,8
4750,8981,No,53,Masculino,9
4772,9501,No,37,Masculino,8
4764,4500,Sí,27,Femenino,10
4745,1287,No,33,Femenino,10
4771,1843,No,40,Femenino,9
4775,9161,No,42,Femenino,9
4766,3782,Sí,24,Masculino,10
4805,5662,Sí,40,Femenino,10
4796,9086,No,42,Femenino,10
4810,3676,No,49,Femenino,9
4807,1825,No,63,Masculino,10
4784,5638,Sí,33,Femenino,10
4792,7632,No,32,Masculino,10
4800,9806,No,38,Masculino,10
4802,6429,Sí,33,Femenino,9
4794,3661,No,53,Masculino,10
4797,5960,Sí,33,Masculino,9
4808,7725,No,18,Femenino,10
4814,8633,Sí,22,Masculino,9
4788,1018,No,45,Masculino,10
4801,8827,No,37,Femenino,9
4804,5421,Sí,35,Femenino,9
4812,5884,Sí,40,Femenino,10
4818,8626,No,50,Femenino,10
4786,1199,Sí,35,Femenino,10
4809,9364,Sí,35,Masculino,9
4806,7483,Sí,40,Masculino,9
4795,1057,Sí,23,Masculino,6
4787,9864,Sí,38,Femenino,9
4790,8167,Sí,40,Masculino,9
4799,1530,No,34,Femenino,10
4815,9841,Sí,39,Femenino,10
4793,5983,No,18,Femenino,9
4813,6458,No,51,Femenino,10
4798,3625,Sí,34,Femenino,6
4791,7266,Sí,36,Femenino,9
4811,4819,Sí,18,Femenino,9
4789,7991,Sí,31,Femenino,8
4803,5801,Sí,31,Femenino,9
4817,1448,No,27,Femenino,5
4785,9571,Sí,40,Femenino,10
4816,1911,Sí,20,Femenino,10
4855,5229,No,27,Masculino,9
4832,3134,Sí,39,Femenino,9
4822,3388,Sí,35,Masculino,8
4827,3304,No,44,Masculino,9
4841,3866,No,40,Femenino,10
4829,9802,No,18,Femenino,10
4823,2759,No,37,Masculino,10
4839,9794,No,41,Femenino,9
4821,1645,No,49,Femenino,10
4835,4852,No,45,Femenino,10
4825,9438,No,58,Masculino,8
4854,8266,Sí,39,Masculino,8
4820,5549,Sí,23,Femenino,0
4837,4777,No,63,Femenino,9
4826,1193,No,47,Femenino,10
4830,8559,No,53,Femenino,9
4833,4354,Sí,38,Masculino,10
4842,6152,Sí,39,Femenino,9
4840,3165,No,56,Masculino,5
4836,6181,No,39,Masculino,9
4824,7809,No,57,Femenino,10
4828,8978,No,35,Masculino,10
4853,7386,No,33,Masculino,9
4852,6945,Sí,27,Masculino,9
4844,8018,No,45,Masculino,9
4847,6253,No,45,Masculino,10
4850,8823,Sí,29,Masculino,9
4831,4380,No,43,Masculino,9
4851,6190,Sí,38,Femenino,10
4846,8655,No,42,Femenino,9
4849,2556,Sí,21,Femenino,10
4845,5396,Sí,24,Femenino,5
4819,6828,No,43,Femenino,10
4834,6114,No,42,Femenino,9
4848,3636,No,56,Femenino,9
4838,5518,No,51,Masculino,10
4843,2429,No,44,Femenino,10
4865,1039,No,34,Femenino,10
4857,6491,No,35,Femenino,10
4858,7482,No,49,Masculino,10
4891,4386,No,46,Femenino,10
4879,4335,No,45,Masculino,10
4878,8011,Sí,25,Masculino,9
4867,3953,Sí,31,Femenino,10
4869,5243,No,43,Femenino,10
4866,7447,No,41,Femenino,9
4860,9863,Sí,39,Masculino,10
4882,1272,No,42,Femenino,10
4859,6170,Sí,36,Femenino,9
4888,2413,No,23,Masculino,9
4870,7649,No,32,Femenino,5
4861,6322,No,50,Femenino,9
4889,4849,No,41,Femenino,1
4875,8707,No,48,Femenino,8
4887,4942,No,55,Femenino,9
4863,8749,No,46,Masculino,9
4874,3070,No,42,Femenino,10
4868,1924,No,35,Femenino,7
4881,6939,No,55,Femenino,10
4883,8219,Sí,26,Masculino,10
4885,2778,Sí,32,Femenino,10
4856,5338,No,49,Masculino,9
4876,8061,Sí,25,Masculino,6
4873,9230,No,38,Femenino,9
4880,1511,No,38,Masculino,9
4877,8420,No,48,Femenino,10
4864,8624,No,49,Masculino,10
4871,3401,Sí,36,Femenino,6
4872,7136,No,51,Femenino,10
4862,7877,No,49,Masculino,10
4890,2245,Sí,26,Femenino,10
4884,6951,Sí,31,Femenino,10
4886,2425,Sí,39,Femenino,10
4927,1220,Sí,31,Femenino,10
4939,3451,Sí,39,Femenino,9
4931,8875,No,38,Femenino,4
4924,7964,No,48,Masculino,10
4909,3598,Sí,28,Masculino,10
4916,2818,Sí,35,Femenino,9
4892,2957,No,38,Masculino,9
4920,1190,Sí,36,Masculino,5
4945,2921,Sí,36,Femenino,10
4940,4508,Sí,26,Masculino,9
4918,3001,Sí,33,Femenino,10
4922,9439,No,30,Femenino,9
4942,2470,Sí,27,Masculino,9
4919,2008,No,43,Femenino,9
4929,1398,Sí,40,Femenino,9
4937,1094,No,39,Masculino,9
4912,4505,No,47,Masculino,10
4917,9944,No,27,Femenino,9
4938,8886,Sí,25,Masculino,10
4900,7579,No,60,Masculino,10
4897,4292,Sí,21,Femenino,10
4913,7337,Sí,30,Femenino,10
4944,4838,No,41,Masculino,9
4895,8384,Sí,26,Femenino,10
4894,4980,No,39,Femenino,10
4947,4068,No,53,Femenino,9
4898,6142,No,41,Femenino,9
4941,8999,Sí,38,Masculino,9
4896,2709,Sí,38,Masculino,10
4901,6782,No,34,Masculino,10
4932,8937,No,42,Masculino,10
4951,2962,Sí,35,Masculino,10
4935,9383,No,36,Masculino,7
4950,6461,No,45,Femenino,10
4946,6403,No,46,Femenino,10
4921,3142,Sí,31,Femenino,9
4904,3485,No,52,Femenino,8
4926,7756,Sí,24,Masculino,10
4949,6180,Sí,30,Femenino,2
4943,9344,Sí,28,Masculino,9
4928,6334,No,35,Femenino,9
4948,3480,No,30,Masculino,9
4923,9719,Sí,32,Femenino,9
4906,3471,Sí,23,Femenino,10
4910,9768,No,41,Femenino,9
4902,2311,Sí,24,Femenino,10
4893,7461,Sí,38,Femenino,10
4911,7249,No,53,Femenino,9
4925,1563,No,32,Femenino,10
4930,6774,No,64,Femenino,9
4933,5523,Sí,37,Femenino,9
4914,6369,Sí,36,Femenino,10
4899,4150,No,34,Masculino,9
4903,9066,Sí,38,Masculino,10
4915,4063,No,54,Masculino,9
4936,8002,Sí,37,Masculino,9
4905,7680,No,31,Femenino,10
4908,7680,No,31,Femenino,10
4934,5772,Sí,39,Femenino,9
4907,4940,No,36,Masculino,9
4976,2496,Sí,38,Masculino,10
4985,9033,No,47,Femenino,9
4966,4033,No,46,Femenino,9
4980,3318,Sí,20,Femenino,10
4953,2356,Sí,18,Femenino,10
4997,5359,Sí,38,Masculino,7
4971,8368,No,46,Masculino,10
4961,3318,Sí,20,Femenino,10
4960,4893,No,44,Femenino,10
4991,4225,No,47,Femenino,10
4979,2943,Sí,21,Femenino,10
4995,7193,No,47,Femenino,9
4958,5354,Sí,28,Femenino,9
4978,2323,Sí,33,Femenino,10
4959,6213,Sí,40,Femenino,9
4962,9085,No,40,Femenino,9
4967,5617,No,45,Femenino,9
4999,2538,Sí,29,Femenino,9
4965,7486,No,45,Femenino,9
4972,7299,No,50,Femenino,10
4963,8063,Sí,18,Masculino,8
4986,4711,Sí,39,Femenino,10
4977,3847,No,41,Femenino,10
4975,2967,Sí,31,Masculino,10
4982,8636,Sí,37,Masculino,10
4957,8041,Sí,28,Masculino,1
4984,1533,No,53,Femenino,10
5003,1172,No,35,Masculino,9
4969,6069,Sí,39,Femenino,9
5000,1484,Sí,37,Femenino,10
4988,5238,No,45,Femenino,9
4989,3059,Sí,40,Femenino,10
5002,9008,No,49,Masculino,0
4955,2596,Sí,24,Masculino,10
4998,3923,Sí,31,Masculino,10
5001,2964,No,30,Femenino,10
4954,5234,No,54,Femenino,9
5004,3925,No,45,Femenino,9
4983,6654,Sí,29,Femenino,9
4994,3108,No,45,Femenino,9
5005,4709,No,55,Femenino,10
4990,7901,No,52,Femenino,10
4987,1480,Sí,29,Masculino,9
4974,1839,Sí,38,Femenino,9
4964,7014,Sí,38,Masculino,10
4968,6402,Sí,34,Masculino,9
4952,6626,No,53,Masculino,10
4992,1246,No,52,Masculino,9
4973,4278,Sí,30,Femenino,9
4981,9368,No,59,Masculino,10
4996,1993,No,45,Masculino,9
4993,2789,Sí,29,Femenino,10
4956,9270,No,53,Masculino,10
4970,9235,No,33,Femenino,9
5020,8333,No,44,Femenino,10
5055,1765,Sí,31,Femenino,10
5051,2508,No,37,Femenino,9
5008,8061,Sí,25,Masculino,10
5010,5716,No,41,Femenino,5
5042,9754,No,39,Femenino,9
5057,8057,No,40,Femenino,10
5027,4361,No,29,Masculino,9
5060,5803,No,48,Masculino,9
5053,3927,No,25,Femenino,9
5015,5864,Sí,30,Femenino,9
5064,7123,No,43,Femenino,9
5063,9725,No,42,Femenino,9
5024,5363,No,44,Masculino,10
5041,1596,No,49,Femenino,10
5040,3890,Sí,26,Femenino,9
5044,6670,No,48,Masculino,9
5023,6110,Sí,39,Femenino,10
5013,4503,No,36,Masculino,8
5033,7935,Sí,38,Masculino,4
5029,5481,No,37,Femenino,10
5007,3359,Sí,19,Femenino,10
5054,7949,No,64,Femenino,9
5036,9834,No,42,Masculino,10
5058,5611,No,50,Femenino,10
5016,7797,Sí,39,Masculino,9
5059,8683,No,55,Femenino,10
5026,2042,No,41,Femenino,9
5025,5420,No,50,Masculino,10
5047,2727,Sí,32,Masculino,10
5034,3530,No,18,Femenino,10
5018,3517,No,26,Femenino,10
5014,2757,No,48,Femenino,9
5038,6353,No,32,Femenino,9
5022,2951,Sí,18,Femenino,10
5021,2469,No,40,Masculino,9
5035,4245,No,49,Femenino,10
5011,5202,No,44,Masculino,9
5032,6603,Sí,23,Femenino,10
5012,1430,Sí,39,Femenino,10
5045,1585,Sí,28,Femenino,2
5056,9888,No,20,Masculino,9
5006,9274,Sí,31,Femenino,9
5031,7682,No,41,Femenino,10
5065,8309,Sí,40,Femenino,9
5048,3105,No,42,Masculino,10
5019,4639,No,28,Femenino,9
5049,7016,No,21,Femenino,9
5030,9399,Sí,26,Masculino,10
5028,8914,Sí,26,Femenino,10
5046,8245,Sí,31,Femenino,10
5017,4288,No,42,Femenino,9
5039,4798,No,50,Femenino,10
5052,1309,No,36,Masculino,10
5043,2861,Sí,36,Femenino,10
5061,1032,Sí,39,Femenino,10
5062,6849,No,37,Femenino,0
5009,9553,Sí,23,Femenino,4
5037,1843,No,40,Femenino,10
5050,9970,Sí,32,Masculino,9
5072,2499,Sí,31,Masculino,10
5082,1997,No,44,Masculino,10
5073,2565,Sí,34,Femenino,9
5083,5161,No,52,Femenino,2
5076,2346,No,47,Femenino,9
5096,4115,Sí,32,Masculino,10
5071,5242,No,54,Masculino,9
5097,6350,No,41,Femenino,9
5088,2266,No,55,Masculino,9
5098,3536,Sí,34,Masculino,9
5084,8545,No,32,Femenino,9
5079,1266,No,32,Femenino,4
5094,6575,Sí,39,Masculino,10
5087,3447,No,39,Femenino,5
5069,1163,Sí,32,Femenino,10
5077,2188,Sí,37,Femenino,9
5067,6211,Sí,26,Masculino,9
5093,6697,Sí,30,Femenino,9
5080,6164,No,37,Femenino,9
5075,7009,Sí,18,Femenino,9
5090,5872,Sí,30,Masculino,10
5099,8224,Sí,39,Masculino,9
5095,9584,No,55,Masculino,10
5089,2827,No,51,Femenino,9
5068,4188,Sí,33,Femenino,9
5091,1897,Sí,34,Masculino,10
5070,1040,Sí,23,Femenino,9
5066,9005,No,46,Femenino,10
5092,4173,Sí,39,Femenino,3
5085,5912,Sí,39,Masculino,7
5078,9912,No,38,Femenino,9
5081,4086,No,50,Masculino,10
5100,2877,No,30,Femenino,9
5074,6551,No,19,Femenino,9
5101,9050,No,57,Masculino,5
5086,8359,Sí,30,Femenino,9
5141,1293,Sí,18,Femenino,10
5137,3857,No,45,Masculino,9
5110,5627,Sí,33,Masculino,5
5145,3233,No,38,Femenino,9
5161,5858,No,37,Masculino,10
5107,6009,Sí,40,Femenino,10
5152,5051,Sí,33,Masculino,9
5105,9986,No,42,Femenino,9
5156,2689,Sí,28,Femenino,10
5144,7166,No,44,Femenino,9
5118,6257,No,43,Femenino,9
5108,2340,Sí,37,Femenino,9
5157,8644,Sí,37,Femenino,10
5123,1190,Sí,36,Masculino,9
5127,1174,Sí,35,Femenino,9
5150,2679,Sí,29,Femenino,10
5114,1657,No,27,Femenino,9
5117,5831,Sí,32,Masculino,10
5121,1655,Sí,32,Masculino,9
5113,2387,No,49,Femenino,10
5112,8766,Sí,40,Femenino,9
5111,4481,No,53,Masculino,10
5103,2787,Sí,27,Masculino,10
5119,1367,Sí,37,Masculino,9
5146,8890,Sí,25,Femenino,9
5151,3751,Sí,27,Femenino,10
5136,2971,No,36,Femenino,7
5122,8966,No,50,Femenino,9
5160,6077,No,50,Femenino,9
5153,2129,No,32,Femenino,10
5149,8210,No,51,Masculino,10
5132,1841,Sí,36,Masculino,9
5109,7723,No,49,Femenino,10
5115,8314,Sí,30,Masculino,10
5134,8302,No,50,Femenino,3
5131,4365,No,37,Masculino,10
5120,8043,No,45,Femenino,10
5104,6700,No,23,Femenino,10
5135,1919,No,27,Masculino,9
5155,6639,Sí,30,Femenino,9
5154,2632,Sí,30,Femenino,9
5159,9036,Sí,39,Masculino,9
5106,9260,Sí,35,Femenino,10
5126,6673,No,41,Femenino,9
5142,3556,No,28,Femenino,9
5130,8240,Sí,38,Masculino,10
5139,5417,No,42,Femenino,10
5102,8168,No,25,Masculino,9
5138,6297,No,41,Masculino,9
5116,7639,No,57,Masculino,6
5140,4668,No,37,Femenino,10
5124,1863,Sí,40,Femenino,9
5158,6803,No,46,Masculino,10
5147,4727,Sí,31,Femenino,9
5129,8912,Sí,33,Masculino,9
5148,2255,Sí,40,Femenino,9
5143,4749,Sí,20,Masculino,10
5133,8425,Sí,35,Masculino,3
5125,4475,No,49,Femenino,10
5128,5888,Sí,39,Masculino,9
5194,1321,Sí,28,Femenino,9
5197,3861,Sí,19,Masculino,10
5190,1640,No,50,Femenino,8
5214,8150,No,58,Femenino,10
5183,2064,No,47,Femenino,10
5167,9798,Sí,39,Masculino,9
5215,7111,No,48,Masculino,1
5189,1664,Sí,39,Masculino,9
5180,2427,Sí,31,Femenino,10
5207,5925,No,38,Masculino,8
5176,1876,No,44,Femenino,9
5196,4308,No,45,Femenino,10
5168,3649,Sí,30,Masculino,10
5181,1491,No,52,Femenino,10
5165,9169,No,49,Femenino,10
5208,4782,No,49,Masculino,9
5184,7577,Sí,26,Masculino,9
5177,7078,No,59,Femenino,9
5210,4781,Sí,24,Femenino,9
5198,8074,No,47,Femenino,10
5195,2787,Sí,27,Masculino,9
5172,4302,Sí,28,Masculino,9
5199,7719,Sí,31,Femenino,9
5185,9869,Sí,37,Femenino,10
5186,3835,Sí,35,Femenino,10
5170,8963,No,44,Femenino,10
5201,9183,Sí,33,Femenino,10
5166,8960,Sí,24,Femenino,9
5216,8815,No,29,Femenino,10
5178,7749,Sí,24,Femenino,9
5169,2640,No,45,Masculino,10
5191,3397,No,51,Femenino,10
5217,3606,Sí,27,Femenino,9
5204,4175,Sí,37,Femenino,10
5212,8343,No,41,Femenino,9
5213,7202,Sí,27,Femenino,9
5206,5746,No,52,Masculino,9
5163,9725,No,42,Femenino,10
5179,1140,No,47,Femenino,9
5174,1007,No,60,Femenino,9
5203,1340,Sí,35,Masculino,10
5209,6822,No,34,Masculino,10
5171,7272,No,41,Masculino,9
5162,5768,Sí,35,Masculino,10
5218,5628,No,37,Femenino,10
5187,8321,Sí,32,Femenino,9
5164,2638,Sí,39,Masculino,9
5173,1227,Sí,22,Masculino,9
5182,5731,Sí,35,Masculino,10
5188,4849,No,41,Femenino,8
5205,1438,No,45,Masculino,10
5200,7490,No,38,Femenino,4
5175,5641,No,55,Masculino,8
5211,3307,No,41,Masculino,7
5193,3909,No,44,Masculino,9
5192,1617,No,46,Femenino,10
5202,8964,Sí,25,Femenino,10
5248,7915,No,25,Masculino,9
5241,7858,No,48,Femenino,10
5238,5478,No,45,Masculino,9
5258,3888,Sí,27,Femenino,5
5222,4318,No,47,Masculino,10
5229,3509,Sí,31,Masculino,10
5249,7859,Sí,32,Femenino,10
5247,6942,No,45,Femenino,10
5269,7690,No,45,Femenino,9
5260,1966,Sí,31,Masculino,9
5266,4426,No,41,Masculino,9
5236,3598,Sí,28,Masculino,2
5263,1952,No,42,Femenino,10
5223,6634,No,28,Masculino,10
5252,1414,No,50,Femenino,9
5240,1911,Sí,20,Femenino,10
5267,8620,No,43,Masculino,9
5265,1329,No,33,Femenino,9
5242,2919,Sí,37,Masculino,10
5257,9222,Sí,34,Masculino,9
5250,3097,No,45,Masculino,9
5261,1933,Sí,39,Masculino,9
5270,1648,Sí,29,Femenino,10
5271,8312,Sí,31,Masculino,9
5219,2184,Sí,25,Femenino,9
5230,1388,No,33,Femenino,9
5251,4081,No,41,Femenino,9
5234,2153,Sí,38,Femenino,10
5262,5344,Sí,23,Masculino,10
5231,2633,Sí,36,Femenino,10
5226,6792,No,41,Masculino,9
5245,5863,Sí,35,Masculino,10
5221,2247,No,49,Masculino,10
5225,2741,No,50,Femenino,10
5243,8218,No,40,Masculino,9
5227,5139,No,37,Masculino,10
5268,6225,No,45,Femenino,10
5272,7576,Sí,40,Femenino,10
5254,2785,No,42,Masculino,9
5264,9244,Sí,39,Femenino,10
5259,4096,Sí,31,Masculino,10
5228,3790,No,50,Masculino,9
5244,3782,Sí,24,Masculino,10
5239,1642,Sí,31,Masculino,10
5235,8281,No,50,Femenino,9
5255,6232,No,41,Masculino,10
5232,1677,No,34,Femenino,10
5233,5641,No,55,Masculino,10
5256,2899,No,30,Femenino,9
5220,9951,No,52,Femenino,10
5237,9892,Sí,37,Masculino,10
5224,8189,No,49,Masculino,9
5246,6593,Sí,32,Femenino,9
5253,6286,Sí,32,Femenino,9
5312,4222,No,54,Masculino,10
5308,3095,Sí,37,Femenino,10
5302,8965,Sí,36,Masculino,9
5287,3747,No,34,Masculino,9
5314,3596,No,55,Masculino,10
5292,3908,No,45,Femenino,7
5285,5952,No,55,Femenino,9
5311,7393,No,55,Masculino,8
5273,3776,Sí,18,Femenino,9
5274,3365,No,56,Femenino,9
5277,7859,Sí,32,Femenino,9
5279,2577,No,47,Masculino,2
5299,7867,Sí,18,Femenino,10
5283,6296,No,44,Masculino,10
5280,3576,No,52,Masculino,10
5298,2940,Sí,18,Masculino,10
5291,9530,Sí,27,Femenino,9
5303,8866,No,59,Masculino,10
5300,3255,Sí,26,Femenino,10
5281,9769,No,54,Femenino,9
5307,2406,Sí,30,Masculino,8
5276,6716,No,39,Masculino,9
5275,8182,Sí,27,Femenino,9
5297,1648,Sí,29,Femenino,9
5305,5689,No,46,Femenino,9
5289,8614,No,48,Masculino,10
5293,7599,Sí,40,Femenino,9
5310,1852,No,29,Femenino,9
5306,3741,No,32,Femenino,9
5286,7568,Sí,39,Femenino,9
5284,3870,Sí,21,Masculino,10
5295,8418,No,45,Masculino,6
5282,4813,No,41,Masculino,6
5301,5806,No,35,Femenino,10
5313,6701,No,45,Masculino,9
5290,9468,Sí,28,Femenino,10
5304,8804,Sí,22,Femenino,10
5294,4028,No,47,Femenino,10
5296,6698,No,27,Masculino,9
5288,2561,Sí,18,Masculino,9
5278,3512,No,18,Femenino,10
5309,8999,Sí,38,Masculino,10
5333,9468,Sí,28,Femenino,10
5325,9619,No,52,Femenino,10
5346,9433,Sí,40,Masculino,9
5334,1079,No,48,Femenino,10
5357,1158,No,61,Femenino,10
5345,1581,Sí,38,Masculino,9
5322,8742,Sí,24,Femenino,10
5354,1071,Sí,30,Masculino,10
5340,9625,No,41,Masculino,6
5330,9844,No,44,Femenino,10
5324,3896,Sí,34,Masculino,9
5335,6951,Sí,31,Femenino,9
5317,6012,Sí,32,Femenino,10
5329,3276,Sí,39,Masculino,10
5350,2389,No,49,Femenino,10
5331,2404,No,47,Femenino,10
5315,6966,No,42,Masculino,9
5341,5519,Sí,18,Masculino,10
5359,6936,No,45,Femenino,9
5347,2473,No,41,Masculino,8
5344,2991,Sí,21,Masculino,4
5336,6511,Sí,31,Masculino,9
5320,8465,No,41,Masculino,0
5321,2940,Sí,18,Masculino,10
5349,2932,Sí,31,Masculino,9
5327,6482,No,43,Masculino,9
5323,5944,No,42,Masculino,9
5316,5967,No,43,Femenino,10
5339,6257,No,43,Femenino,10
5343,6206,Sí,18,Femenino,8
5332,8411,Sí,33,Masculino,10
5338,3319,No,42,Femenino,10
5319,7161,Sí,31,Femenino,9
5358,3315,Sí,26,Femenino,9
5342,5020,Sí,18,Femenino,10
5351,7428,No,53,Masculino,9
5348,2342,No,46,Masculino,10
5337,4601,Sí,34,Masculino,10
5318,7370,No,50,Masculino,9
5326,4321,No,43,Masculino,10
5353,4032,Sí,35,Masculino,10
5328,3409,No,48,Masculino,9
5352,2314,Sí,33,Femenino,9
5355,7828,No,47,Masculino,9
5356,3425,No,59,Femenino,10
5376,7817,Sí,30,Femenino,10
5390,2068,Sí,35,Masculino,10
5386,2109,Sí,23,Masculino,9
5378,2087,Sí,38,Masculino,4
5400,6450,No,65,Femenino,10
5381,9013,No,45,Femenino,9
5402,6378,No,37,Masculino,10
5391,2618,Sí,32,Masculino,9
5382,7476,No,39,Masculino,10
5401,1464,No,41,Masculino,10
5399,9090,Sí,29,Masculino,9
5389,9202,No,47,Femenino,10
5413,7016,No,21,Femenino,9
5367,2264,No,44,Femenino,9
5373,9109,Sí,35,Masculino,9
5418,7072,No,51,Femenino,10
5419,7150,Sí,36,Femenino,9
5396,7562,No,43,Femenino,10
5398,9421,Sí,35,Masculino,10
5392,1278,Sí,40,Masculino,10
5360,2871,Sí,39,Femenino,10
5404,1096,Sí,29,Femenino,9
5411,3463,Sí,28,Femenino,9
5393,4623,No,27,Masculino,8
5374,9812,No,24,Masculino,10
5364,4567,Sí,30,Masculino,9
5380,4444,No,45,Masculino,9
5384,4979,Sí,36,Masculino,9
5366,4328,Sí,24,Masculino,9
5370,1032,Sí,39,Femenino,9
5415,3742,No,51,Femenino,9
5405,1025,Sí,35,Masculino,10
5365,4153,No,38,Femenino,9
5361,4123,No,45,Femenino,9
5414,3917,Sí,37,Masculino,9
5408,3680,No,41,Femenino,9
5403,6054,No,48,Femenino,4
5417,3325,No,45,Masculino,10
5406,5059,Sí,39,Femenino,9
5379,5977,No,41,Masculino,9
5377,2888,No,49,Femenino,9
5369,1912,Sí,25,Femenino,9
5383,5888,Sí,39,Masculino,10
5375,2981,No,42,Masculino,9
5385,3012,No,45,Femenino,10
5388,5045,No,30,Masculino,2
5371,5621,No,48,Femenino,9
5394,5511,No,42,Femenino,10
5362,5509,No,52,Masculino,4
5416,3080,Sí,39,Femenino,9
5412,5296,No,38,Femenino,10
5407,9677,Sí,36,Femenino,10
5397,5087,Sí,36,Femenino,9
5395,5554,No,32,Masculino,10
5363,8161,No,50,Masculino,9
5410,8741,Sí,36,Masculino,10
5368,8507,Sí,24,Femenino,9
5387,8588,Sí,25,Femenino,10
5409,8623,Sí,40,Masculino,10
5372,8534,No,21,Femenino,9
5440,3362,Sí,39,Masculino,10
5470,1605,No,55,Masculino,10
5458,3115,Sí,34,Femenino,10
5427,2276,No,27,Masculino,10
5430,5359,Sí,38,Masculino,9
5432,1187,Sí,39,Masculino,9
5420,9864,Sí,38,Femenino,10
5448,7386,No,33,Masculino,10
5471,2245,Sí,26,Femenino,9
5435,7409,Sí,29,Femenino,9
5443,5145,Sí,35,Femenino,4
5457,7912,No,42,Femenino,9
5429,7855,Sí,23,Femenino,10
5424,2616,No,43,Femenino,10
5464,3320,Sí,24,Femenino,9
5442,7824,No,41,Masculino,8
5437,9363,No,43,Femenino,10
5461,6848,No,47,Femenino,2
5469,8549,Sí,25,Masculino,10
5433,3491,Sí,31,Masculino,10
5434,4998,Sí,31,Masculino,9
5426,4969,Sí,33,Femenino,10
5425,7552,No,36,Femenino,9
5473,7712,No,54,Masculino,9
5459,9757,No,42,Masculino,9
5444,4811,No,43,Masculino,9
5439,3591,No,50,Masculino,10
5468,1546,Sí,31,Femenino,9
5423,7991,Sí,31,Femenino,5
5460,3042,No,51,Femenino,9
5441,1024,No,23,Femenino,10
5455,4130,No,52,Masculino,9
5422,2312,No,46,Masculino,10
5431,8440,No,34,Femenino,10
5447,4099,Sí,38,Masculino,8
5446,5946,Sí,33,Femenino,9
5466,6632,No,49,Masculino,10
5454,7048,No,48,Femenino,9
5438,8200,Sí,36,Femenino,9
5453,6021,No,26,Masculino,10
5428,6033,Sí,38,Masculino,9
5421,6052,Sí,33,Masculino,9
5445,3901,Sí,36,Masculino,6
5467,3887,No,38,Femenino,10
5463,9481,No,19,Masculino,9
5452,7127,No,38,Femenino,9
5462,6899,Sí,33,Femenino,10
5436,8865,No,41,Masculino,10
5451,1798,No,55,Masculino,9
5450,2980,Sí,32,Femenino,10
5449,5653,No,53,Masculino,9
5472,9588,No,40,Femenino,9
5456,8093,Sí,23,Masculino,10
5465,5617,No,45,Femenino,10
5524,5032,No,45,Femenino,10
5488,9186,No,54,Femenino,9
5504,8409,No,49,Masculino,10
5485,6021,No,26,Masculino,9
5502,5731,Sí,35,Masculino,10
5507,3143,No,53,Femenino,10
5525,1758,Sí,37,Masculino,10
5527,7552,No,36,Femenino,10
5501,3408,Sí,33,Masculino,9
5495,4867,No,45,Masculino,9
5500,5523,Sí,37,Femenino,9
5519,1823,Sí,27,Femenino,9
5515,4928,Sí,35,Masculino,10
5522,2831,No,42,Femenino,10
5475,1659,No,54,Femenino,10
5518,5180,No,40,Masculino,10
5511,7402,No,42,Masculino,10
5508,3215,No,50,Femenino,10
5532,9068,Sí,38,Femenino,10
5516,6312,Sí,29,Masculino,10
5498,3282,No,62,Femenino,9
5530,5742,Sí,20,Femenino,9
5491,3144,No,27,Femenino,10
5503,5097,Sí,26,Masculino,8
5479,7438,No,62,Femenino,10
5492,5676,Sí,22,Femenino,9
5476,5306,Sí,18,Masculino,9
5529,2196,No,45,Masculino,5
5496,5052,No,29,Femenino,9
5494,5051,Sí,33,Masculino,10
5487,2772,No,32,Femenino,6
5506,8800,No,48,Femenino,10
5509,6672,No,44,Femenino,7
5499,4338,Sí,35,Masculino,9
5477,6812,No,40,Femenino,10
5474,4216,Sí,35,Femenino,10
5478,2669,Sí,32,Femenino,9
5512,6794,No,50,Femenino,6
5531,9342,No,26,Masculino,9
5484,7905,No,50,Masculino,9
5517,8026,No,47,Femenino,10
5489,9857,No,49,Femenino,9
5520,8917,Sí,29,Masculino,10
5497,3780,No,44,Femenino,9
5481,7945,Sí,29,Masculino,6
5521,1096,Sí,29,Femenino,9
5523,1351,No,55,Femenino,4
5526,6507,No,48,Masculino,10
5480,6640,No,50,Femenino,10
5483,2592,No,36,Masculino,10
5510,9960,Sí,36,Femenino,4
5505,4017,Sí,36,Femenino,9
5486,6862,No,40,Femenino,9
