ID compra,Unidad,Ciudad,Fecha,Horario,Categoría del producto,Precio unitario,Cantidad,Método de pago
2954,Aurora,Santa Rosa,8/25/2022,17:22,Casa y limpieza,"169,9",2,PIX
2963,Aurora,Santa Rosa,8/25/2022,9:09,Belleza y cuidado personal,"213,9",1,PIX
2956,Aurora,Santa Rosa,8/25/2022,16:11,Alimentos y bebidas,"17,9",5,Tarjeta
2969,Estrella,San Antonio,8/25/2022,13:16,Electrónicos,"5462,9",4,Tarjeta
2958,Aurora,Santa Rosa,8/25/2022,13:38,Alimentos y bebidas,"82,9",2,Tarjeta
2962,Estrella,San Antonio,8/25/2022,13:41,Alimentos y bebidas,31,5,Tarjeta
2960,Estrella,San Antonio,8/25/2022,10:24,Electrónicos,"6916,9",2,Tarjeta
2991,Aurora,Santa Rosa,8/26/2022,13:29,Alimentos y bebidas,"6,9",1,PIX
2988,Estrella,San Antonio,8/26/2022,12:44,Herramientas y construcción,303,4,PIX
2990,Estrella,San Antonio,8/26/2022,16:14,Herramientas y construcción,"348,9",4,Tarjeta
2997,Aurora,Santa Rosa,8/26/2022,16:10,Belleza y cuidado personal,"172,9",3,Tarjeta
2995,Parque de las Naciones,El Carmen,8/26/2022,17:50,Belleza y cuidado personal,"144,9",5,Tarjeta
2989,Parque de las Naciones,El Carmen,8/26/2022,18:34,Electrónicos,"3419,9",4,Tarjeta
2993,Aurora,Santa Rosa,8/26/2022,12:29,Electrónicos,"4814,9",5,Tarjeta
2982,Parque de las Naciones,El Carmen,8/26/2022,15:42,Herramientas y construcción,"26,9",4,Tarjeta
2992,Parque de las Naciones,El Carmen,8/26/2022,16:15,Belleza y cuidado personal,"170,9",2,Tarjeta
2985,Aurora,Santa Rosa,8/26/2022,19:52,Casa y limpieza,"47,9",4,PIX
2986,Estrella,San Antonio,8/26/2022,18:00,Alimentos y bebidas,"93,9",4,PayPal
2994,Estrella,San Antonio,8/26/2022,12:10,Herramientas y construcción,"210,9",1,PIX
2998,Aurora,Santa Rosa,8/26/2022,18:28,Libros,"15,9",1,PIX
2984,Estrella,San Antonio,8/26/2022,16:21,Alimentos y bebidas,"46,9",4,PIX
2980,Aurora,Santa Rosa,8/26/2022,19:14,Electrónicos,"4001,9",2,PIX
2983,Aurora,Santa Rosa,8/26/2022,9:06,Belleza y cuidado personal,"173,9",4,PIX
2996,Estrella,San Antonio,8/26/2022,13:00,Belleza y cuidado personal,"162,9",4,Tarjeta
2987,Estrella,San Antonio,8/26/2022,14:28,Papelería y oficina,"12,9",5,PIX
2981,Parque de las Naciones,El Carmen,8/26/2022,15:14,Electrónicos,"7912,9",5,Tarjeta
2979,Aurora,Santa Rosa,8/26/2022,11:50,Electrónicos,"5794,9",2,Dinero
3011,Aurora,Santa Rosa,8/27/2022,19:28,Casa y limpieza,"123,9",3,PIX
3015,Aurora,Santa Rosa,8/27/2022,9:50,Libros,"46,9",3,Tarjeta
3001,Parque de las Naciones,El Carmen,8/27/2022,13:59,Electrónicos,"1916,9",4,Tarjeta
3006,Estrella,San Antonio,8/27/2022,16:30,Belleza y cuidado personal,"50,9",2,PIX
3002,Parque de las Naciones,El Carmen,8/27/2022,17:32,Belleza y cuidado personal,"181,9",2,PIX
3010,Estrella,San Antonio,8/27/2022,16:45,Alimentos y bebidas,"92,9",2,Tarjeta
3012,Aurora,Santa Rosa,8/27/2022,12:40,Casa y limpieza,"30,9",2,PIX
3021,Aurora,Santa Rosa,8/27/2022,17:12,Casa y limpieza,"173,9",3,Tarjeta
3004,Aurora,Santa Rosa,8/27/2022,18:46,Electrónicos,"6291,9",4,PIX
3007,Parque de las Naciones,El Carmen,8/27/2022,18:46,Libros,"81,9",4,PIX
3017,Aurora,Santa Rosa,8/27/2022,17:45,Electrónicos,4671,3,Dinero
3016,Parque de las Naciones,El Carmen,8/27/2022,19:45,Alimentos y bebidas,"11,9",2,Tarjeta
2999,Estrella,San Antonio,8/27/2022,13:52,Belleza y cuidado personal,"243,9",3,PIX
3014,Aurora,Santa Rosa,8/27/2022,18:37,Libros,72,2,PayPal
3013,Parque de las Naciones,El Carmen,8/27/2022,19:24,Alimentos y bebidas,"12,9",4,Tarjeta
3018,Estrella,San Antonio,8/27/2022,19:49,Belleza y cuidado personal,"230,9",1,Tarjeta
3008,Estrella,San Antonio,8/27/2022,13:04,Alimentos y bebidas,62,1,Tarjeta
3009,Aurora,Santa Rosa,8/27/2022,13:18,Papelería y oficina,"2,9",1,Tarjeta
3022,Aurora,Santa Rosa,8/27/2022,19:33,Electrónicos,"5373,9",1,Tarjeta
3003,Estrella,San Antonio,8/27/2022,16:04,Alimentos y bebidas,"55,9",4,Tarjeta
3000,Aurora,Santa Rosa,8/27/2022,13:24,Casa y limpieza,"198,9",2,PIX
3019,Parque de las Naciones,El Carmen,8/27/2022,16:57,Alimentos y bebidas,"30,9",3,Tarjeta
3005,Aurora,Santa Rosa,8/27/2022,19:47,Libros,"117,9",4,Tarjeta
3020,Estrella,San Antonio,8/27/2022,10:28,Electrónicos,"5941,9",3,Tarjeta
3027,Parque de las Naciones,El Carmen,8/29/2022,11:04,Casa y limpieza,"132,9",2,PayPal
3032,Aurora,Santa Rosa,8/29/2022,19:36,Belleza y cuidado personal,"153,9",5,Tarjeta
3034,Aurora,Santa Rosa,8/29/2022,16:31,Casa y limpieza,"9,9",4,Tarjeta
3023,Estrella,San Antonio,8/29/2022,16:22,Libros,17,3,Tarjeta
3046,Estrella,San Antonio,8/29/2022,16:09,Alimentos y bebidas,"32,9",3,Tarjeta
3035,Estrella,San Antonio,8/29/2022,18:40,Electrónicos,"2178,9",1,PIX
3026,Parque de las Naciones,El Carmen,8/29/2022,11:19,Alimentos y bebidas,"23,9",3,PIX
3036,Aurora,Santa Rosa,8/29/2022,12:05,Casa y limpieza,"74,9",5,PIX
3049,Parque de las Naciones,El Carmen,8/29/2022,11:43,Alimentos y bebidas,"89,9",2,PIX
3048,Aurora,Santa Rosa,8/29/2022,11:09,Casa y limpieza,"156,9",1,Dinero
3037,Estrella,San Antonio,8/29/2022,14:44,Papelería y oficina,"4,9",5,Tarjeta
3025,Estrella,San Antonio,8/29/2022,17:55,Herramientas y construcción,"36,9",4,Tarjeta
3029,Parque de las Naciones,El Carmen,8/29/2022,19:19,Papelería y oficina,"14,9",5,Tarjeta
3050,Parque de las Naciones,El Carmen,8/29/2022,18:32,Belleza y cuidado personal,"114,9",5,Tarjeta
3047,Aurora,Santa Rosa,8/29/2022,17:35,Belleza y cuidado personal,"189,9",1,Tarjeta
3033,Parque de las Naciones,El Carmen,8/29/2022,17:31,Alimentos y bebidas,85,2,PIX
3043,Aurora,Santa Rosa,8/29/2022,10:06,Casa y limpieza,"56,9",2,PayPal
3045,Estrella,San Antonio,8/29/2022,13:20,Belleza y cuidado personal,228,1,PIX
3028,Aurora,Santa Rosa,8/29/2022,16:23,Casa y limpieza,"25,9",2,Tarjeta
3031,Aurora,Santa Rosa,8/29/2022,17:54,Alimentos y bebidas,"75,9",2,PIX
3030,Aurora,Santa Rosa,8/29/2022,11:45,Belleza y cuidado personal,"238,9",1,PIX
3039,Aurora,Santa Rosa,8/29/2022,13:15,Belleza y cuidado personal,"183,9",5,PayPal
3038,Estrella,San Antonio,8/29/2022,16:32,Belleza y cuidado personal,"176,9",1,Tarjeta
3041,Parque de las Naciones,El Carmen,8/29/2022,18:01,Electrónicos,"6360,9",5,PayPal
3044,Aurora,Santa Rosa,8/29/2022,18:15,Belleza y cuidado personal,"210,9",2,Tarjeta
3024,Estrella,San Antonio,8/29/2022,11:33,Alimentos y bebidas,"69,9",1,PIX
3040,Parque de las Naciones,El Carmen,8/29/2022,19:09,Casa y limpieza,18,2,PayPal
3042,Aurora,Santa Rosa,8/29/2022,19:37,Libros,"147,9",3,Tarjeta
3065,Estrella,San Antonio,8/30/2022,18:46,Belleza y cuidado personal,"246,9",4,Tarjeta
3073,Parque de las Naciones,El Carmen,8/30/2022,13:34,Casa y limpieza,"18,9",3,PIX
3069,Parque de las Naciones,El Carmen,8/30/2022,11:52,Alimentos y bebidas,53,5,Tarjeta
3064,Aurora,Santa Rosa,8/30/2022,11:02,Alimentos y bebidas,"41,9",2,PayPal
3055,Aurora,Santa Rosa,8/30/2022,13:07,Libros,33,1,PIX
3056,Parque de las Naciones,El Carmen,8/30/2022,18:11,Belleza y cuidado personal,"70,9",4,Tarjeta
3068,Aurora,Santa Rosa,8/30/2022,19:44,Alimentos y bebidas,"69,9",5,Tarjeta
3052,Parque de las Naciones,El Carmen,8/30/2022,12:09,Electrónicos,6364,1,Tarjeta
3061,Estrella,San Antonio,8/30/2022,19:29,Electrónicos,"6502,9",4,PIX
3071,Parque de las Naciones,El Carmen,8/30/2022,18:54,Herramientas y construcción,228,2,Tarjeta
3066,Parque de las Naciones,El Carmen,8/30/2022,13:43,Casa y limpieza,"113,9",3,PIX
3053,Parque de las Naciones,El Carmen,8/30/2022,12:10,Papelería y oficina,40,4,Tarjeta
3062,Aurora,Santa Rosa,8/30/2022,17:45,Alimentos y bebidas,"33,9",2,Tarjeta
3075,Estrella,San Antonio,8/30/2022,12:11,Papelería y oficina,"22,9",3,PIX
3060,Parque de las Naciones,El Carmen,8/30/2022,18:44,Alimentos y bebidas,"54,9",5,PIX
3057,Estrella,San Antonio,8/30/2022,13:06,Papelería y oficina,"24,9",2,PayPal
3054,Estrella,San Antonio,8/30/2022,18:40,Belleza y cuidado personal,"121,9",5,PayPal
3051,Aurora,Santa Rosa,8/30/2022,9:50,Papelería y oficina,"31,9",2,PayPal
3059,Parque de las Naciones,El Carmen,8/30/2022,13:02,Papelería y oficina,"31,9",5,Tarjeta
3074,Aurora,Santa Rosa,8/30/2022,16:53,Electrónicos,"1285,9",3,PIX
3067,Estrella,San Antonio,8/30/2022,15:09,Belleza y cuidado personal,"67,9",4,PIX
3058,Estrella,San Antonio,8/30/2022,12:49,Casa y limpieza,"5,9",4,Tarjeta
3063,Estrella,San Antonio,8/30/2022,9:45,Alimentos y bebidas,"54,9",1,PayPal
3076,Estrella,San Antonio,8/30/2022,12:10,Alimentos y bebidas,"50,9",2,Tarjeta
3070,Estrella,San Antonio,8/30/2022,10:53,Alimentos y bebidas,"71,9",3,Tarjeta
3072,Aurora,Santa Rosa,8/30/2022,19:19,Alimentos y bebidas,"58,9",5,PIX
3104,Aurora,Santa Rosa,8/31/2022,12:56,Alimentos y bebidas,"91,9",5,PIX
3098,Parque de las Naciones,El Carmen,8/31/2022,16:05,Alimentos y bebidas,"12,9",2,PIX
3084,Parque de las Naciones,El Carmen,8/31/2022,19:52,Electrónicos,"1126,9",1,Tarjeta
3087,Parque de las Naciones,El Carmen,8/31/2022,13:46,Alimentos y bebidas,"8,9",4,Tarjeta
3077,Aurora,Santa Rosa,8/31/2022,12:44,Alimentos y bebidas,"21,9",2,Tarjeta
3095,Estrella,San Antonio,8/31/2022,12:29,Papelería y oficina,"35,9",5,PayPal
3090,Estrella,San Antonio,8/31/2022,10:54,Electrónicos,"5491,9",5,PIX
3081,Estrella,San Antonio,8/31/2022,19:11,Belleza y cuidado personal,"194,9",1,PIX
3088,Parque de las Naciones,El Carmen,8/31/2022,14:08,Casa y limpieza,"101,9",5,PIX
3106,Parque de las Naciones,El Carmen,8/31/2022,9:04,Belleza y cuidado personal,"46,9",1,Tarjeta
3083,Aurora,Santa Rosa,8/31/2022,19:51,Alimentos y bebidas,"18,9",2,Tarjeta
3080,Estrella,San Antonio,8/31/2022,13:53,Papelería y oficina,"16,9",2,PIX
3078,Parque de las Naciones,El Carmen,8/31/2022,17:20,Alimentos y bebidas,"91,9",4,Tarjeta
3103,Aurora,Santa Rosa,8/31/2022,12:13,Electrónicos,6170,3,Tarjeta
3085,Parque de las Naciones,El Carmen,8/31/2022,19:24,Casa y limpieza,49,2,PIX
3091,Estrella,San Antonio,8/31/2022,18:31,Alimentos y bebidas,"94,9",2,Tarjeta
3089,Estrella,San Antonio,8/31/2022,16:22,Papelería y oficina,"4,9",2,Tarjeta
3086,Aurora,Santa Rosa,8/31/2022,10:18,Papelería y oficina,"39,9",4,Dinero
3100,Estrella,San Antonio,8/31/2022,18:42,Electrónicos,"3051,9",3,PIX
3096,Parque de las Naciones,El Carmen,8/31/2022,17:14,Papelería y oficina,"36,9",5,PIX
3102,Parque de las Naciones,El Carmen,8/31/2022,19:49,Herramientas y construcción,"122,9",5,PIX
3105,Aurora,Santa Rosa,8/31/2022,10:45,Electrónicos,"2434,9",1,PIX
3101,Parque de las Naciones,El Carmen,8/31/2022,9:08,Papelería y oficina,"29,9",5,Tarjeta
3092,Estrella,San Antonio,8/31/2022,16:02,Papelería y oficina,"2,9",3,Tarjeta
3094,Parque de las Naciones,El Carmen,8/31/2022,18:33,Alimentos y bebidas,"74,9",3,Tarjeta
3093,Parque de las Naciones,El Carmen,8/31/2022,11:47,Libros,"86,9",4,Tarjeta
3097,Parque de las Naciones,El Carmen,8/31/2022,12:39,Alimentos y bebidas,"97,9",2,PayPal
3099,Parque de las Naciones,El Carmen,8/31/2022,11:01,Electrónicos,"4221,9",2,PIX
3082,Estrella,San Antonio,8/31/2022,18:21,Casa y limpieza,"141,9",3,Tarjeta
3079,Parque de las Naciones,El Carmen,8/31/2022,18:12,Electrónicos,"841,9",3,Tarjeta
3113,Estrella,San Antonio,9/1/2022,13:18,Alimentos y bebidas,"70,9",4,Tarjeta
3108,Parque de las Naciones,El Carmen,9/1/2022,18:44,Electrónicos,"785,9",5,Tarjeta
3111,Parque de las Naciones,El Carmen,9/1/2022,11:25,Casa y limpieza,"151,9",4,PayPal
3110,Estrella,San Antonio,9/1/2022,18:45,Casa y limpieza,"150,9",3,PIX
3107,Aurora,Santa Rosa,9/1/2022,17:42,Casa y limpieza,66,1,PayPal
3115,Parque de las Naciones,El Carmen,9/1/2022,9:06,Herramientas y construcción,"109,9",3,Dinero
3114,Parque de las Naciones,El Carmen,9/1/2022,18:38,Alimentos y bebidas,"55,9",1,Tarjeta
3109,Parque de las Naciones,El Carmen,9/1/2022,10:26,Casa y limpieza,"189,9",5,Tarjeta
3112,Aurora,Santa Rosa,9/1/2022,15:11,Electrónicos,"6526,9",2,Tarjeta
3116,Aurora,Santa Rosa,9/1/2022,14:24,Electrónicos,"2083,9",1,PIX
3119,Parque de las Naciones,El Carmen,9/2/2022,17:08,Casa y limpieza,"194,9",2,Tarjeta
3122,Aurora,Santa Rosa,9/2/2022,12:05,Alimentos y bebidas,"46,9",2,Tarjeta
3125,Aurora,Santa Rosa,9/2/2022,18:36,Herramientas y construcción,289,3,Tarjeta
3126,Parque de las Naciones,El Carmen,9/2/2022,12:48,Casa y limpieza,"131,9",2,Tarjeta
3128,Estrella,San Antonio,9/2/2022,9:41,Electrónicos,"6637,9",2,Tarjeta
3124,Aurora,Santa Rosa,9/2/2022,15:15,Papelería y oficina,32,3,Tarjeta
3123,Estrella,San Antonio,9/2/2022,16:51,Casa y limpieza,"31,9",2,Tarjeta
3121,Estrella,San Antonio,9/2/2022,16:46,Electrónicos,"6597,9",5,Tarjeta
3118,Parque de las Naciones,El Carmen,9/2/2022,13:52,Papelería y oficina,20,3,Tarjeta
3120,Parque de las Naciones,El Carmen,9/2/2022,16:12,Alimentos y bebidas,"83,9",5,Tarjeta
3127,Parque de las Naciones,El Carmen,9/2/2022,16:21,Alimentos y bebidas,"70,9",4,Tarjeta
3117,Estrella,San Antonio,9/2/2022,11:26,Alimentos y bebidas,"12,9",4,PIX
3129,Aurora,Santa Rosa,9/3/2022,9:04,Alimentos y bebidas,4,3,Tarjeta
3135,Estrella,San Antonio,9/3/2022,16:19,Papelería y oficina,6,4,PIX
3133,Parque de las Naciones,El Carmen,9/3/2022,17:00,Herramientas y construcción,"324,9",5,Tarjeta
3134,Aurora,Santa Rosa,9/3/2022,13:16,Belleza y cuidado personal,"58,9",4,Tarjeta
3137,Aurora,Santa Rosa,9/3/2022,17:49,Electrónicos,"5714,9",2,PIX
3130,Estrella,San Antonio,9/3/2022,13:02,Belleza y cuidado personal,"249,9",5,Tarjeta
3136,Aurora,Santa Rosa,9/3/2022,18:29,Herramientas y construcción,"344,9",4,Tarjeta
3132,Aurora,Santa Rosa,9/3/2022,14:03,Casa y limpieza,"130,9",4,PIX
3131,Estrella,San Antonio,9/3/2022,18:54,Electrónicos,1646,3,PIX
3145,Aurora,Santa Rosa,9/5/2022,18:29,Herramientas y construcción,"303,9",5,Tarjeta
3146,Parque de las Naciones,El Carmen,9/5/2022,18:38,Belleza y cuidado personal,"68,9",3,PIX
3147,Parque de las Naciones,El Carmen,9/5/2022,19:46,Electrónicos,"2953,9",3,Tarjeta
3138,Estrella,San Antonio,9/5/2022,17:57,Herramientas y construcción,"187,9",1,PIX
3142,Parque de las Naciones,El Carmen,9/5/2022,19:39,Electrónicos,"5455,9",2,PIX
3143,Estrella,San Antonio,9/5/2022,18:06,Alimentos y bebidas,"22,9",2,PIX
3149,Estrella,San Antonio,9/5/2022,16:44,Papelería y oficina,"49,9",1,PIX
3144,Estrella,San Antonio,9/5/2022,12:41,Electrónicos,"3155,9",4,Tarjeta
3141,Estrella,San Antonio,9/5/2022,13:01,Belleza y cuidado personal,"85,9",1,PIX
3148,Parque de las Naciones,El Carmen,9/5/2022,12:56,Casa y limpieza,"180,9",1,Tarjeta
3140,Parque de las Naciones,El Carmen,9/5/2022,15:27,Herramientas y construcción,"246,9",2,Tarjeta
3139,Estrella,San Antonio,9/5/2022,10:50,Libros,"116,9",5,Tarjeta
3152,Parque de las Naciones,El Carmen,9/6/2022,12:32,Alimentos y bebidas,"14,9",1,Tarjeta
3150,Parque de las Naciones,El Carmen,9/6/2022,10:31,Alimentos y bebidas,"11,9",2,PIX
3157,Estrella,San Antonio,9/6/2022,17:40,Alimentos y bebidas,"18,9",2,Tarjeta
3151,Aurora,Santa Rosa,9/6/2022,12:13,Alimentos y bebidas,"43,9",5,PIX
3154,Parque de las Naciones,El Carmen,9/6/2022,10:56,Alimentos y bebidas,"86,9",5,Tarjeta
3153,Estrella,San Antonio,9/6/2022,12:35,Alimentos y bebidas,"61,9",4,PayPal
3155,Aurora,Santa Rosa,9/6/2022,9:25,Herramientas y construcción,"292,9",2,Dinero
3156,Aurora,Santa Rosa,9/6/2022,18:04,Belleza y cuidado personal,"119,9",5,Tarjeta
3161,Aurora,Santa Rosa,9/8/2022,19:40,Casa y limpieza,"190,9",4,Tarjeta
3160,Parque de las Naciones,El Carmen,9/8/2022,17:35,Alimentos y bebidas,"93,9",1,Tarjeta
3158,Estrella,San Antonio,9/8/2022,10:39,Herramientas y construcción,"252,9",3,Tarjeta
3164,Aurora,Santa Rosa,9/8/2022,9:33,Papelería y oficina,"41,9",2,Dinero
3159,Estrella,San Antonio,9/8/2022,17:40,Alimentos y bebidas,4,5,PIX
3162,Aurora,Santa Rosa,9/8/2022,10:20,Alimentos y bebidas,"17,9",3,Tarjeta
3165,Estrella,San Antonio,9/8/2022,19:39,Herramientas y construcción,"278,9",1,Tarjeta
3163,Estrella,San Antonio,9/8/2022,11:03,Belleza y cuidado personal,"185,9",2,Tarjeta
3174,Aurora,Santa Rosa,9/9/2022,13:15,Herramientas y construcción,"331,9",2,Dinero
3170,Aurora,Santa Rosa,9/9/2022,19:06,Alimentos y bebidas,"57,9",1,Tarjeta
3172,Aurora,Santa Rosa,9/9/2022,9:01,Belleza y cuidado personal,"218,9",4,PayPal
3173,Parque de las Naciones,El Carmen,9/9/2022,18:20,Alimentos y bebidas,74,5,PIX
3171,Aurora,Santa Rosa,9/9/2022,18:35,Alimentos y bebidas,"86,9",5,Dinero
3176,Parque de las Naciones,El Carmen,9/9/2022,18:36,Libros,"18,9",5,Tarjeta
3175,Parque de las Naciones,El Carmen,9/9/2022,14:27,Casa y limpieza,"96,9",4,PIX
3167,Aurora,Santa Rosa,9/9/2022,17:19,Alimentos y bebidas,"20,9",2,PIX
3169,Parque de las Naciones,El Carmen,9/9/2022,16:47,Alimentos y bebidas,"88,9",2,Tarjeta
3166,Parque de las Naciones,El Carmen,9/9/2022,18:52,Herramientas y construcción,"342,9",3,Tarjeta
3168,Estrella,San Antonio,9/9/2022,18:36,Papelería y oficina,"11,9",5,PayPal
3178,Parque de las Naciones,El Carmen,9/10/2022,16:45,Alimentos y bebidas,77,3,PIX
3180,Estrella,San Antonio,9/10/2022,17:25,Herramientas y construcción,"263,9",4,PIX
3186,Parque de las Naciones,El Carmen,9/10/2022,15:16,Belleza y cuidado personal,"119,9",4,Tarjeta
3181,Parque de las Naciones,El Carmen,9/10/2022,16:56,Alimentos y bebidas,"8,9",3,Tarjeta
3177,Aurora,Santa Rosa,9/10/2022,15:47,Alimentos y bebidas,"16,9",4,PIX
3184,Estrella,San Antonio,9/10/2022,13:07,Belleza y cuidado personal,"200,9",2,PIX
3182,Aurora,Santa Rosa,9/10/2022,13:14,Casa y limpieza,57,1,PIX
3179,Estrella,San Antonio,9/10/2022,17:15,Alimentos y bebidas,"93,9",5,Tarjeta
3183,Estrella,San Antonio,9/10/2022,13:31,Alimentos y bebidas,"97,9",4,PIX
3185,Parque de las Naciones,El Carmen,9/10/2022,16:57,Electrónicos,"3577,9",1,Dinero
3189,Estrella,San Antonio,9/12/2022,13:06,Herramientas y construcción,"337,9",5,Tarjeta
3195,Parque de las Naciones,El Carmen,9/12/2022,10:34,Electrónicos,"1742,9",4,PIX
3193,Aurora,Santa Rosa,9/12/2022,19:52,Casa y limpieza,"173,9",5,Tarjeta
3192,Parque de las Naciones,El Carmen,9/12/2022,19:25,Electrónicos,"5104,9",1,Tarjeta
3194,Aurora,Santa Rosa,9/12/2022,12:14,Casa y limpieza,"130,9",3,PIX
3191,Estrella,San Antonio,9/12/2022,19:03,Belleza y cuidado personal,"185,9",3,Tarjeta
3190,Parque de las Naciones,El Carmen,9/12/2022,16:17,Herramientas y construcción,"327,9",1,PIX
3187,Estrella,San Antonio,9/12/2022,12:16,Belleza y cuidado personal,"107,9",5,PIX
3188,Estrella,San Antonio,9/12/2022,19:26,Belleza y cuidado personal,"59,9",4,PIX
3206,Estrella,San Antonio,9/13/2022,13:28,Electrónicos,"7311,9",2,Tarjeta
3202,Estrella,San Antonio,9/13/2022,19:43,Papelería y oficina,"39,9",5,PIX
3204,Parque de las Naciones,El Carmen,9/13/2022,16:01,Electrónicos,"215,9",1,Tarjeta
3201,Aurora,Santa Rosa,9/13/2022,17:20,Casa y limpieza,81,2,PIX
3203,Aurora,Santa Rosa,9/13/2022,18:35,Belleza y cuidado personal,"221,9",5,Tarjeta
3207,Aurora,Santa Rosa,9/13/2022,13:48,Casa y limpieza,"24,9",3,Tarjeta
3205,Aurora,Santa Rosa,9/13/2022,13:09,Alimentos y bebidas,"57,9",3,Tarjeta
3198,Parque de las Naciones,El Carmen,9/13/2022,17:18,Casa y limpieza,81,2,Tarjeta
3196,Parque de las Naciones,El Carmen,9/13/2022,11:20,Alimentos y bebidas,43,5,PIX
3197,Estrella,San Antonio,9/13/2022,17:49,Casa y limpieza,"77,9",2,Tarjeta
3199,Parque de las Naciones,El Carmen,9/13/2022,18:27,Casa y limpieza,"87,9",4,PIX
3200,Estrella,San Antonio,9/13/2022,17:54,Alimentos y bebidas,"70,9",5,PayPal
3209,Estrella,San Antonio,9/14/2022,12:36,Casa y limpieza,"89,9",1,PayPal
3212,Aurora,Santa Rosa,9/14/2022,12:14,Papelería y oficina,"36,9",1,Dinero
3217,Aurora,Santa Rosa,9/14/2022,19:01,Belleza y cuidado personal,"35,9",2,PIX
3211,Estrella,San Antonio,9/14/2022,18:42,Alimentos y bebidas,62,5,Dinero
3213,Aurora,Santa Rosa,9/14/2022,19:03,Belleza y cuidado personal,"209,9",3,Dinero
3218,Estrella,San Antonio,9/14/2022,19:51,Electrónicos,"2331,9",4,Tarjeta
3216,Parque de las Naciones,El Carmen,9/14/2022,17:55,Alimentos y bebidas,"20,9",1,Tarjeta
3210,Estrella,San Antonio,9/14/2022,10:54,Alimentos y bebidas,"16,9",3,PIX
3214,Aurora,Santa Rosa,9/14/2022,16:17,Casa y limpieza,"191,9",4,Dinero
3215,Parque de las Naciones,El Carmen,9/14/2022,10:17,Electrónicos,"4115,9",4,PIX
3219,Aurora,Santa Rosa,9/14/2022,18:38,Belleza y cuidado personal,207,1,PayPal
3208,Aurora,Santa Rosa,9/14/2022,16:36,Belleza y cuidado personal,"222,9",2,Tarjeta
3224,Estrella,San Antonio,9/15/2022,13:53,Alimentos y bebidas,"86,9",5,PayPal
3220,Aurora,Santa Rosa,9/15/2022,18:18,Alimentos y bebidas,"61,9",5,PIX
3230,Estrella,San Antonio,9/15/2022,11:31,Libros,"147,9",5,PIX
3228,Parque de las Naciones,El Carmen,9/15/2022,19:06,Belleza y cuidado personal,"241,9",1,Dinero
3231,Parque de las Naciones,El Carmen,9/15/2022,18:23,Alimentos y bebidas,"27,9",1,Dinero
3226,Parque de las Naciones,El Carmen,9/15/2022,13:31,Alimentos y bebidas,"96,9",3,PayPal
3223,Parque de las Naciones,El Carmen,9/15/2022,12:33,Alimentos y bebidas,"46,9",4,Tarjeta
3227,Estrella,San Antonio,9/15/2022,16:27,Electrónicos,"1313,9",2,Tarjeta
3225,Aurora,Santa Rosa,9/15/2022,19:03,Alimentos y bebidas,"34,9",1,Tarjeta
3221,Aurora,Santa Rosa,9/15/2022,16:37,Casa y limpieza,"54,9",1,Tarjeta
3229,Aurora,Santa Rosa,9/15/2022,19:29,Casa y limpieza,"39,9",2,PIX
3222,Estrella,San Antonio,9/15/2022,18:20,Papelería y oficina,"13,9",5,Dinero
3234,Parque de las Naciones,El Carmen,9/16/2022,12:07,Casa y limpieza,"173,9",4,PayPal
3236,Estrella,San Antonio,9/16/2022,16:03,Alimentos y bebidas,32,5,Tarjeta
3238,Estrella,San Antonio,9/16/2022,15:38,Belleza y cuidado personal,"197,9",5,Tarjeta
3237,Aurora,Santa Rosa,9/16/2022,13:15,Belleza y cuidado personal,"128,9",5,PIX
3240,Parque de las Naciones,El Carmen,9/16/2022,18:30,Casa y limpieza,"50,9",4,PIX
3232,Parque de las Naciones,El Carmen,9/16/2022,14:13,Belleza y cuidado personal,60,5,PIX
3235,Parque de las Naciones,El Carmen,9/16/2022,18:23,Belleza y cuidado personal,"34,9",3,Tarjeta
3239,Parque de las Naciones,El Carmen,9/16/2022,18:03,Casa y limpieza,"99,9",1,PIX
3233,Estrella,San Antonio,9/16/2022,16:33,Casa y limpieza,"51,9",1,PIX
3252,Parque de las Naciones,El Carmen,9/17/2022,15:16,Alimentos y bebidas,"32,9",4,Dinero
3241,Parque de las Naciones,El Carmen,9/17/2022,16:05,Casa y limpieza,"191,9",3,Tarjeta
3242,Aurora,Santa Rosa,9/17/2022,17:51,Papelería y oficina,"21,9",2,Tarjeta
